A,B,C,D,Result
72,28,84,100,2.16000
72,28,86,24,9.21429
72,28,86,28,7.89796
72,28,86,32,6.91071
72,28,86,40,5.52857
72,28,86,44,5.02597
72,28,86,48,4.60714
72,28,86,56,3.94898
72,28,86,64,3.45536
72,28,86,72,3.07143
72,28,86,84,2.63265
72,28,86,86,2.57143
72,28,86,96,2.30357
72,28,86,100,2.21143
72,28,96,24,10.28571
72,28,96,28,8.81633
72,28,96,32,7.71429
72,28,96,40,6.17143
72,28,96,44,5.61039
72,28,96,48,5.14286
72,28,96,56,4.40816
72,28,96,64,3.85714
72,28,96,72,3.42857
72,28,96,84,2.93878
72,28,96,86,2.87043
72,28,96,96,2.57143
72,28,96,100,2.46857
72,28,100,24,10.71429
72,28,100,28,9.18367
72,28,100,32,8.03571
72,28,100,40,6.42857
72,28,100,44,5.84416
72,28,100,48,5.35714
72,28,100,56,4.59184
72,28,100,64,4.01786
72,28,100,72,3.57143
72,28,100,84,3.06122
72,28,100,86,2.99003
72,28,100,96,2.67857
72,28,100,100,2.57143
72,32,24,24,2.25000
72,32,24,28,1.92857
72,32,24,32,1.68750
72,32,24,40,1.35000
72,32,24,44,1.22727
72,32,24,48,1.12500
72,32,24,56,0.96429
72,32,24,64,0.84375
72,32,24,72,0.75000
72,32,24,84,0.64286
72,32,24,86,0.62791
72,32,24,96,0.56250
72,32,24,100,0.54000
72,32,28,24,2.62500
72,32,28,28,2.25000
72,32,28,32,1.96875
72,32,28,40,1.57500
72,32,28,44,1.43182
72,32,28,48,1.31250
72,32,28,56,1.12500
72,32,28,64,0.98438
72,32,28,72,0.87500
72,32,28,84,0.75000
72,32,28,86,0.73256
72,32,28,96,0.65625
72,32,28,100,0.63000
72,32,32,24,3.00000
72,32,32,28,2.57143
72,32,32,32,2.25000
72,32,32,40,1.80000
72,32,32,44,1.63636
72,32,32,48,1.50000
72,32,32,56,1.28571
72,32,32,64,1.12500
72,32,32,72,1.00000
72,32,32,84,0.85714
72,32,32,86,0.83721
72,32,32,96,0.75000
72,32,32,100,0.72000
72,32,40,24,3.75000
72,32,40,28,3.21429
72,32,40,32,2.81250
72,32,40,40,2.25000
72,32,40,44,2.04545
72,32,40,48,1.87500
72,32,40,56,1.60714
72,32,40,64,1.40625
72,32,40,72,1.25000
72,32,40,84,1.07143
72,32,40,86,1.04651
72,32,40,96,0.93750
72,32,40,100,0.90000
72,32,44,24,4.12500
72,32,44,28,3.53571
72,32,44,32,3.09375
72,32,44,40,2.47500
72,32,44,44,2.25000
72,32,44,48,2.06250
72,32,44,56,1.76786
72,32,44,64,1.54688
72,32,44,72,1.37500
72,32,44,84,1.17857
72,32,44,86,1.15116
72,32,44,96,1.03125
72,32,44,100,0.99000
72,32,48,24,4.50000
72,32,48,28,3.85714
72,32,48,32,3.37500
72,32,48,40,2.70000
72,32,48,44,2.45455
72,32,48,48,2.25000
72,32,48,56,1.92857
72,32,48,64,1.68750
72,32,48,72,1.50000
72,32,48,84,1.28571
72,32,48,86,1.25581
72,32,48,96,1.12500
72,32,48,100,1.08000
72,32,56,24,5.25000
72,32,56,28,4.50000
72,32,56,32,3.93750
72,32,56,40,3.15000
72,32,56,44,2.86364
72,32,56,48,2.62500
72,32,56,56,2.25000
72,32,56,64,1.96875
72,32,56,72,1.75000
72,32,56,84,1.50000
72,32,56,86,1.46512
72,32,56,96,1.31250
72,32,56,100,1.26000
72,32,64,24,6.00000
72,32,64,28,5.14286
72,32,64,32,4.50000
72,32,64,40,3.60000
72,32,64,44,3.27273
72,32,64,48,3.00000
72,32,64,56,2.57143
72,32,64,64,2.25000
72,32,64,72,2.00000
72,32,64,84,1.71429
72,32,64,86,1.67442
72,32,64,96,1.50000
72,32,64,100,1.44000
72,32,72,24,6.75000
72,32,72,28,5.78571
72,32,72,32,5.06250
72,32,72,40,4.05000
72,32,72,44,3.68182
72,32,72,48,3.37500
72,32,72,56,2.89286
72,32,72,64,2.53125
72,32,72,72,2.25000
72,32,72,84,1.92857
72,32,72,86,1.88372
72,32,72,96,1.68750
72,32,72,100,1.62000
72,32,84,24,7.87500
72,32,84,28,6.75000
72,32,84,32,5.90625
72,32,84,40,4.72500
72,32,84,44,4.29545
72,32,84,48,3.93750
72,32,84,56,3.37500
72,32,84,64,2.95313
72,32,84,72,2.62500
72,32,84,84,2.25000
72,32,84,86,2.19767
72,32,84,96,1.96875
72,32,84,100,1.89000
72,32,86,24,8.06250
72,32,86,28,6.91071
72,32,86,32,6.04688
72,32,86,40,4.83750
72,32,86,44,4.39773
72,32,86,48,4.03125
72,32,86,56,3.45536
72,32,86,64,3.02344
72,32,86,72,2.68750
72,32,86,84,2.30357
72,32,86,86,2.25000
72,32,86,96,2.01563
72,32,86,100,1.93500
72,32,96,24,9.00000
72,32,96,28,7.71429
72,32,96,32,6.75000
72,32,96,40,5.40000
72,32,96,44,4.90909
72,32,96,48,4.50000
72,32,96,56,3.85714
72,32,96,64,3.37500
72,32,96,72,3.00000
72,32,96,84,2.57143
72,32,96,86,2.51163
72,32,96,96,2.25000
72,32,96,100,2.16000
72,32,100,24,9.37500
72,32,100,28,8.03571
72,32,100,32,7.03125
72,32,100,40,5.62500
72,32,100,44,5.11364
72,32,100,48,4.68750
72,32,100,56,4.01786
72,32,100,64,3.51563
72,32,100,72,3.12500
72,32,100,84,2.67857
72,32,100,86,2.61628
72,32,100,96,2.34375
72,32,100,100,2.25000
72,40,24,24,1.80000
72,40,24,28,1.54286
72,40,24,32,1.35000
72,40,24,40,1.08000
72,40,24,44,0.98182
72,40,24,48,0.90000
72,40,24,56,0.77143
72,40,24,64,0.67500
72,40,24,72,0.60000
72,40,24,84,0.51429
72,40,24,86,0.50233
72,40,24,96,0.45000
72,40,24,100,0.43200
72,40,28,24,2.10000
72,40,28,28,1.80000
72,40,28,32,1.57500
72,40,28,40,1.26000
72,40,28,44,1.14545
72,40,28,48,1.05000
72,40,28,56,0.90000
72,40,28,64,0.78750
72,40,28,72,0.70000
72,40,28,84,0.60000
72,40,28,86,0.58605
72,40,28,96,0.52500
72,40,28,100,0.50400
72,40,32,24,2.40000
72,40,32,28,2.05714
72,40,32,32,1.80000
72,40,32,40,1.44000
72,40,32,44,1.30909
72,40,32,48,1.20000
72,40,32,56,1.02857
72,40,32,64,0.90000
72,40,32,72,0.80000
72,40,32,84,0.68571
72,40,32,86,0.66977
72,40,32,96,0.60000
72,40,32,100,0.57600
72,40,40,24,3.00000
72,40,40,28,2.57143
72,40,40,32,2.25000
72,40,40,40,1.80000
72,40,40,44,1.63636
72,40,40,48,1.50000
72,40,40,56,1.28571
72,40,40,64,1.12500
72,40,40,72,1.00000
72,40,40,84,0.85714
72,40,40,86,0.83721
72,40,40,96,0.75000
72,40,40,100,0.72000
72,40,44,24,3.30000
72,40,44,28,2.82857
72,40,44,32,2.47500
72,40,44,40,1.98000
72,40,44,44,1.80000
72,40,44,48,1.65000
72,40,44,56,1.41429
72,40,44,64,1.23750
72,40,44,72,1.10000
72,40,44,84,0.94286
72,40,44,86,0.92093
72,40,44,96,0.82500
72,40,44,100,0.79200
72,40,48,24,3.60000
72,40,48,28,3.08571
72,40,48,32,2.70000
72,40,48,40,2.16000
72,40,48,44,1.96364
72,40,48,48,1.80000
72,40,48,56,1.54286
72,40,48,64,1.35000
72,40,48,72,1.20000
72,40,48,84,1.02857
72,40,48,86,1.00465
72,40,48,96,0.90000
72,40,48,100,0.86400
72,40,56,24,4.20000
72,40,56,28,3.60000
72,40,56,32,3.15000
72,40,56,40,2.52000
72,40,56,44,2.29091
72,40,56,48,2.10000
72,40,56,56,1.80000
72,40,56,64,1.57500
72,40,56,72,1.40000
72,40,56,84,1.20000
72,40,56,86,1.17209
72,40,56,96,1.05000
72,40,56,100,1.00800
72,40,64,24,4.80000
72,40,64,28,4.11429
72,40,64,32,3.60000
72,40,64,40,2.88000
72,40,64,44,2.61818
72,40,64,48,2.40000
72,40,64,56,2.05714
72,40,64,64,1.80000
72,40,64,72,1.60000
72,40,64,84,1.37143
72,40,64,86,1.33953
72,40,64,96,1.20000
72,40,64,100,1.15200
72,40,72,24,5.40000
72,40,72,28,4.62857
72,40,72,32,4.05000
72,40,72,40,3.24000
72,40,72,44,2.94545
72,40,72,48,2.70000
72,40,72,56,2.31429
72,40,72,64,2.02500
72,40,72,72,1.80000
72,40,72,84,1.54286
72,40,72,86,1.50698
72,40,72,96,1.35000
72,40,72,100,1.29600
72,40,84,24,6.30000
72,40,84,28,5.40000
72,40,84,32,4.72500
72,40,84,40,3.78000
72,40,84,44,3.43636
72,40,84,48,3.15000
72,40,84,56,2.70000
72,40,84,64,2.36250
72,40,84,72,2.10000
72,40,84,84,1.80000
72,40,84,86,1.75814
72,40,84,96,1.57500
72,40,84,100,1.51200
72,40,86,24,6.45000
72,40,86,28,5.52857
72,40,86,32,4.83750
72,40,86,40,3.87000
72,40,86,44,3.51818
72,40,86,48,3.22500
72,40,86,56,2.76429
72,40,86,64,2.41875
72,40,86,72,2.15000
72,40,86,84,1.84286
72,40,86,86,1.80000
72,40,86,96,1.61250
72,40,86,100,1.54800
72,40,96,24,7.20000
72,40,96,28,6.17143
72,40,96,32,5.40000
72,40,96,40,4.32000
72,40,96,44,3.92727
72,40,96,48,3.60000
72,40,96,56,3.08571
72,40,96,64,2.70000
72,40,96,72,2.40000
72,40,96,84,2.05714
72,40,96,86,2.00930
72,40,96,96,1.80000
72,40,96,100,1.72800
72,40,100,24,7.50000
72,40,100,28,6.42857
72,40,100,32,5.62500
72,40,100,40,4.50000
72,40,100,44,4.09091
72,40,100,48,3.75000
72,40,100,56,3.21429
72,40,100,64,2.81250
72,40,100,72,2.50000
72,40,100,84,2.14286
72,40,100,86,2.09302
72,40,100,96,1.87500
72,40,100,100,1.80000
72,44,24,24,1.63636
72,44,24,28,1.40260
72,44,24,32,1.22727
72,44,24,40,0.98182
72,44,24,44,0.89256
72,44,24,48,0.81818
72,44,24,56,0.70130
72,44,24,64,0.61364
72,44,24,72,0.54545
72,44,24,84,0.46753
72,44,24,86,0.45666
72,44,24,96,0.40909
72,44,24,100,0.39273
72,44,28,24,1.90909
72,44,28,28,1.63636
72,44,28,32,1.43182
72,44,28,40,1.14545
72,44,28,44,1.04132
72,44,28,48,0.95455
72,44,28,56,0.81818
72,44,28,64,0.71591
72,44,28,72,0.63636
72,44,28,84,0.54545
72,44,28,86,0.53277
72,44,28,96,0.47727
72,44,28,100,0.45818
72,44,32,24,2.18182
72,44,32,28,1.87013
72,44,32,32,1.63636
72,44,32,40,1.30909
72,44,32,44,1.19008
72,44,32,48,1.09091
72,44,32,56,0.93506
72,44,32,64,0.81818
72,44,32,72,0.72727
72,44,32,84,0.62338
72,44,32,86,0.60888
72,44,32,96,0.54545
72,44,32,100,0.52364
72,44,40,24,2.72727
72,44,40,28,2.33766
72,44,40,32,2.04545
72,44,40,40,1.63636
72,44,40,44,1.48760
72,44,40,48,1.36364
72,44,40,56,1.16883
72,44,40,64,1.02273
72,44,40,72,0.90909
72,44,40,84,0.77922
72,44,40,86,0.76110
72,44,40,96,0.68182
72,44,40,100,0.65455
72,44,44,24,3.00000
72,44,44,28,2.57143
72,44,44,32,2.25000
72,44,44,40,1.80000
72,44,44,44,1.63636
72,44,44,48,1.50000
72,44,44,56,1.28571
72,44,44,64,1.12500
72,44,44,72,1.00000
72,44,44,84,0.85714
72,44,44,86,0.83721
72,44,44,96,0.75000
72,44,44,100,0.72000
72,44,48,24,3.27273
72,44,48,28,2.80519
72,44,48,32,2.45455
72,44,48,40,1.96364
72,44,48,44,1.78512
72,44,48,48,1.63636
72,44,48,56,1.40260
72,44,48,64,1.22727
72,44,48,72,1.09091
72,44,48,84,0.93506
72,44,48,86,0.91332
72,44,48,96,0.81818
72,44,48,100,0.78545
72,44,56,24,3.81818
72,44,56,28,3.27273
72,44,56,32,2.86364
72,44,56,40,2.29091
72,44,56,44,2.08264
72,44,56,48,1.90909
72,44,56,56,1.63636
72,44,56,64,1.43182
72,44,56,72,1.27273
72,44,56,84,1.09091
72,44,56,86,1.06554
72,44,56,96,0.95455
72,44,56,100,0.91636
72,44,64,24,4.36364
72,44,64,28,3.74026
72,44,64,32,3.27273
72,44,64,40,2.61818
72,44,64,44,2.38017
72,44,64,48,2.18182
72,44,64,56,1.87013
72,44,64,64,1.63636
72,44,64,72,1.45455
72,44,64,84,1.24675
72,44,64,86,1.21776
72,44,64,96,1.09091
72,44,64,100,1.04727
72,44,72,24,4.90909
72,44,72,28,4.20779
72,44,72,32,3.68182
72,44,72,40,2.94545
72,44,72,44,2.67769
72,44,72,48,2.45455
72,44,72,56,2.10390
72,44,72,64,1.84091
72,44,72,72,1.63636
72,44,72,84,1.40260
72,44,72,86,1.36998
72,44,72,96,1.22727
72,44,72,100,1.17818
72,44,84,24,5.72727
72,44,84,28,4.90909
72,44,84,32,4.29545
72,44,84,40,3.43636
72,44,84,44,3.12397
72,44,84,48,2.86364
72,44,84,56,2.45455
72,44,84,64,2.14773
72,44,84,72,1.90909
72,44,84,84,1.63636
72,44,84,86,1.59831
72,44,84,96,1.43182
72,44,84,100,1.37455
72,44,86,24,5.86364
72,44,86,28,5.02597
72,44,86,32,4.39773
72,44,86,40,3.51818
72,44,86,44,3.19835
72,44,86,48,2.93182
72,44,86,56,2.51299
72,44,86,64,2.19886
72,44,86,72,1.95455
72,44,86,84,1.67532
72,44,86,86,1.63636
72,44,86,96,1.46591
72,44,86,100,1.40727
72,44,96,24,6.54545
72,44,96,28,5.61039
72,44,96,32,4.90909
72,44,96,40,3.92727
72,44,96,44,3.57025
72,44,96,48,3.27273
72,44,96,56,2.80519
72,44,96,64,2.45455
72,44,96,72,2.18182
72,44,96,84,1.87013
72,44,96,86,1.82664
72,44,96,96,1.63636
72,44,96,100,1.57091
72,44,100,24,6.81818
72,44,100,28,5.84416
72,44,100,32,5.11364
72,44,100,40,4.09091
72,44,100,44,3.71901
72,44,100,48,3.40909
72,44,100,56,2.92208
72,44,100,64,2.55682
72,44,100,72,2.27273
72,44,100,84,1.94805
72,44,100,86,1.90275
72,44,100,96,1.70455
72,44,100,100,1.63636
72,48,24,24,1.50000
72,48,24,28,1.28571
72,48,24,32,1.12500
72,48,24,40,0.90000
72,48,24,44,0.81818
72,48,24,48,0.75000
72,48,24,56,0.64286
72,48,24,64,0.56250
72,48,24,72,0.50000
72,48,24,84,0.42857
72,48,24,86,0.41860
72,48,24,96,0.37500
72,48,24,100,0.36000
72,48,28,24,1.75000
72,48,28,28,1.50000
72,48,28,32,1.31250
72,48,28,40,1.05000
72,48,28,44,0.95455
72,48,28,48,0.87500
72,48,28,56,0.75000
72,48,28,64,0.65625
72,48,28,72,0.58333
72,48,28,84,0.50000
72,48,28,86,0.48837
72,48,28,96,0.43750
72,48,28,100,0.42000
72,48,32,24,2.00000
72,48,32,28,1.71429
72,48,32,32,1.50000
72,48,32,40,1.20000
72,48,32,44,1.09091
72,48,32,48,1.00000
72,48,32,56,0.85714
72,48,32,64,0.75000
72,48,32,72,0.66667
72,48,32,84,0.57143
72,48,32,86,0.55814
72,48,32,96,0.50000
72,48,32,100,0.48000
72,48,40,24,2.50000
72,48,40,28,2.14286
72,48,40,32,1.87500
72,48,40,40,1.50000
72,48,40,44,1.36364
72,48,40,48,1.25000
72,48,40,56,1.07143
72,48,40,64,0.93750
72,48,40,72,0.83333
72,48,40,84,0.71429
72,48,40,86,0.69767
72,48,40,96,0.62500
72,48,40,100,0.60000
72,48,44,24,2.75000
72,48,44,28,2.35714
72,48,44,32,2.06250
72,48,44,40,1.65000
72,48,44,44,1.50000
72,48,44,48,1.37500
72,48,44,56,1.17857
72,48,44,64,1.03125
72,48,44,72,0.91667
72,48,44,84,0.78571
72,48,44,86,0.76744
72,48,44,96,0.68750
72,48,44,100,0.66000
72,48,48,24,3.00000
72,48,48,28,2.57143
72,48,48,32,2.25000
72,48,48,40,1.80000
72,48,48,44,1.63636
72,48,48,48,1.50000
72,48,48,56,1.28571
72,48,48,64,1.12500
72,48,48,72,1.00000
72,48,48,84,0.85714
72,48,48,86,0.83721
72,48,48,96,0.75000
72,48,48,100,0.72000
72,48,56,24,3.50000
72,48,56,28,3.00000
72,48,56,32,2.62500
72,48,56,40,2.10000
72,48,56,44,1.90909
72,48,56,48,1.75000
72,48,56,56,1.50000
72,48,56,64,1.31250
72,48,56,72,1.16667
72,48,56,84,1.00000
72,48,56,86,0.97674
72,48,56,96,0.87500
72,48,56,100,0.84000
72,48,64,24,4.00000
72,48,64,28,3.42857
72,48,64,32,3.00000
72,48,64,40,2.40000
72,48,64,44,2.18182
72,48,64,48,2.00000
72,48,64,56,1.71429
72,48,64,64,1.50000
72,48,64,72,1.33333
72,48,64,84,1.14286
72,48,64,86,1.11628
72,48,64,96,1.00000
72,48,64,100,0.96000
72,48,72,24,4.50000
72,48,72,28,3.85714
72,48,72,32,3.37500
72,48,72,40,2.70000
72,48,72,44,2.45455
72,48,72,48,2.25000
72,48,72,56,1.92857
72,48,72,64,1.68750
72,48,72,72,1.50000
72,48,72,84,1.28571
72,48,72,86,1.25581
72,48,72,96,1.12500
72,48,72,100,1.08000
72,48,84,24,5.25000
72,48,84,28,4.50000
72,48,84,32,3.93750
72,48,84,40,3.15000
72,48,84,44,2.86364
72,48,84,48,2.62500
72,48,84,56,2.25000
72,48,84,64,1.96875
72,48,84,72,1.75000
72,48,84,84,1.50000
72,48,84,86,1.46512
72,48,84,96,1.31250
72,48,84,100,1.26000
72,48,86,24,5.37500
72,48,86,28,4.60714
72,48,86,32,4.03125
72,48,86,40,3.22500
72,48,86,44,2.93182
72,48,86,48,2.68750
72,48,86,56,2.30357
72,48,86,64,2.01563
72,48,86,72,1.79167
72,48,86,84,1.53571
72,48,86,86,1.50000
72,48,86,96,1.34375
72,48,86,100,1.29000
72,48,96,24,6.00000
72,48,96,28,5.14286
72,48,96,32,4.50000
72,48,96,40,3.60000
72,48,96,44,3.27273
72,48,96,48,3.00000
72,48,96,56,2.57143
72,48,96,64,2.25000
72,48,96,72,2.00000
72,48,96,84,1.71429
72,48,96,86,1.67442
72,48,96,96,1.50000
72,48,96,100,1.44000
72,48,100,24,6.25000
72,48,100,28,5.35714
72,48,100,32,4.68750
72,48,100,40,3.75000
72,48,100,44,3.40909
72,48,100,48,3.12500
72,48,100,56,2.67857
72,48,100,64,2.34375
72,48,100,72,2.08333
72,48,100,84,1.78571
72,48,100,86,1.74419
72,48,100,96,1.56250
72,48,100,100,1.50000
72,56,24,24,1.28571
72,56,24,28,1.10204
72,56,24,32,0.96429
72,56,24,40,0.77143
72,56,24,44,0.70130
72,56,24,48,0.64286
72,56,24,56,0.55102
72,56,24,64,0.48214
72,56,24,72,0.42857
72,56,24,84,0.36735
72,56,24,86,0.35880
72,56,24,96,0.32143
72,56,24,100,0.30857
72,56,28,24,1.50000
72,56,28,28,1.28571
72,56,28,32,1.12500
72,56,28,40,0.90000
72,56,28,44,0.81818
72,56,28,48,0.75000
72,56,28,56,0.64286
72,56,28,64,0.56250
72,56,28,72,0.50000
72,56,28,84,0.42857
72,56,28,86,0.41860
72,56,28,96,0.37500
72,56,28,100,0.36000
72,56,32,24,1.71429
72,56,32,28,1.46939
72,56,32,32,1.28571
72,56,32,40,1.02857
72,56,32,44,0.93506
72,56,32,48,0.85714
72,56,32,56,0.73469
72,56,32,64,0.64286
72,56,32,72,0.57143
72,56,32,84,0.48980
72,56,32,86,0.47841
72,56,32,96,0.42857
72,56,32,100,0.41143
72,56,40,24,2.14286
72,56,40,28,1.83673
72,56,40,32,1.60714
72,56,40,40,1.28571
72,56,40,44,1.16883
72,56,40,48,1.07143
72,56,40,56,0.91837
72,56,40,64,0.80357
72,56,40,72,0.71429
72,56,40,84,0.61224
72,56,40,86,0.59801
72,56,40,96,0.53571
72,56,40,100,0.51429
72,56,44,24,2.35714
72,56,44,28,2.02041
72,56,44,32,1.76786
72,56,44,40,1.41429
72,56,44,44,1.28571
72,56,44,48,1.17857
72,56,44,56,1.01020
72,56,44,64,0.88393
72,56,44,72,0.78571
72,56,44,84,0.67347
72,56,44,86,0.65781
72,56,44,96,0.58929
72,56,44,100,0.56571
72,56,48,24,2.57143
72,56,48,28,2.20408
72,56,48,32,1.92857
72,56,48,40,1.54286
72,56,48,44,1.40260
72,56,48,48,1.28571
72,56,48,56,1.10204
72,56,48,64,0.96429
72,56,48,72,0.85714
72,56,48,84,0.73469
72,56,48,86,0.71761
72,56,48,96,0.64286
72,56,48,100,0.61714
72,56,56,24,3.00000
72,56,56,28,2.57143
72,56,56,32,2.25000
72,56,56,40,1.80000
72,56,56,44,1.63636
72,56,56,48,1.50000
72,56,56,56,1.28571
72,56,56,64,1.12500
72,56,56,72,1.00000
72,56,56,84,0.85714
72,56,56,86,0.83721
72,56,56,96,0.75000
72,56,56,100,0.72000
72,56,64,24,3.42857
72,56,64,28,2.93878
72,56,64,32,2.57143
72,56,64,40,2.05714
72,56,64,44,1.87013
72,56,64,48,1.71429
72,56,64,56,1.46939
72,56,64,64,1.28571
72,56,64,72,1.14286
72,56,64,84,0.97959
72,56,64,86,0.95681
72,56,64,96,0.85714
72,56,64,100,0.82286
72,56,72,24,3.85714
72,56,72,28,3.30612
72,56,72,32,2.89286
72,56,72,40,2.31429
72,56,72,44,2.10390
72,56,72,48,1.92857
72,56,72,56,1.65306
72,56,72,64,1.44643
72,56,72,72,1.28571
72,56,72,84,1.10204
72,56,72,86,1.07641
72,56,72,96,0.96429
72,56,72,100,0.92571
72,56,84,24,4.50000
72,56,84,28,3.85714
72,56,84,32,3.37500
72,56,84,40,2.70000
72,56,84,44,2.45455
72,56,84,48,2.25000
72,56,84,56,1.92857
72,56,84,64,1.68750
72,56,84,72,1.50000
72,56,84,84,1.28571
72,56,84,86,1.25581
72,56,84,96,1.12500
72,56,84,100,1.08000
72,56,86,24,4.60714
72,56,86,28,3.94898
72,56,86,32,3.45536
72,56,86,40,2.76429
72,56,86,44,2.51299
72,56,86,48,2.30357
72,56,86,56,1.97449
72,56,86,64,1.72768
72,56,86,72,1.53571
72,56,86,84,1.31633
72,56,86,86,1.28571
72,56,86,96,1.15179
72,56,86,100,1.10571
72,56,96,24,5.14286
72,56,96,28,4.40816
72,56,96,32,3.85714
72,56,96,40,3.08571
72,56,96,44,2.80519
72,56,96,48,2.57143
72,56,96,56,2.20408
72,56,96,64,1.92857
72,56,96,72,1.71429
72,56,96,84,1.46939
72,56,96,86,1.43522
72,56,96,96,1.28571
72,56,96,100,1.23429
72,56,100,24,5.35714
72,56,100,28,4.59184
72,56,100,32,4.01786
72,56,100,40,3.21429
72,56,100,44,2.92208
72,56,100,48,2.67857
72,56,100,56,2.29592
72,56,100,64,2.00893
72,56,100,72,1.78571
72,56,100,84,1.53061
72,56,100,86,1.49502
72,56,100,96,1.33929
72,56,100,100,1.28571
72,64,24,24,1.12500
72,64,24,28,0.96429
72,64,24,32,0.84375
72,64,24,40,0.67500
72,64,24,44,0.61364
72,64,24,48,0.56250
72,64,24,56,0.48214
72,64,24,64,0.42188
72,64,24,72,0.37500
72,64,24,84,0.32143
72,64,24,86,0.31395
72,64,24,96,0.28125
72,64,24,100,0.27000
72,64,28,24,1.31250
72,64,28,28,1.12500
72,64,28,32,0.98438
72,64,28,40,0.78750
72,64,28,44,0.71591
72,64,28,48,0.65625
72,64,28,56,0.56250
72,64,28,64,0.49219
72,64,28,72,0.43750
72,64,28,84,0.37500
72,64,28,86,0.36628
72,64,28,96,0.32813
72,64,28,100,0.31500
72,64,32,24,1.50000
72,64,32,28,1.28571
72,64,32,32,1.12500
72,64,32,40,0.90000
72,64,32,44,0.81818
72,64,32,48,0.75000
72,64,32,56,0.64286
72,64,32,64,0.56250
72,64,32,72,0.50000
72,64,32,84,0.42857
72,64,32,86,0.41860
72,64,32,96,0.37500
72,64,32,100,0.36000
72,64,40,24,1.87500
72,64,40,28,1.60714
72,64,40,32,1.40625
72,64,40,40,1.12500
72,64,40,44,1.02273
72,64,40,48,0.93750
72,64,40,56,0.80357
72,64,40,64,0.70313
72,64,40,72,0.62500
72,64,40,84,0.53571
72,64,40,86,0.52326
72,64,40,96,0.46875
72,64,40,100,0.45000
72,64,44,24,2.06250
72,64,44,28,1.76786
72,64,44,32,1.54688
72,64,44,40,1.23750
72,64,44,44,1.12500
72,64,44,48,1.03125
72,64,44,56,0.88393
72,64,44,64,0.77344
72,64,44,72,0.68750
72,64,44,84,0.58929
72,64,44,86,0.57558
72,64,44,96,0.51563
72,64,44,100,0.49500
72,64,48,24,2.25000
72,64,48,28,1.92857
72,64,48,32,1.68750
72,64,48,40,1.35000
72,64,48,44,1.22727
72,64,48,48,1.12500
72,64,48,56,0.96429
72,64,48,64,0.84375
72,64,48,72,0.75000
72,64,48,84,0.64286
72,64,48,86,0.62791
72,64,48,96,0.56250
72,64,48,100,0.54000
72,64,56,24,2.62500
72,64,56,28,2.25000
72,64,56,32,1.96875
72,64,56,40,1.57500
72,64,56,44,1.43182
72,64,56,48,1.31250
72,64,56,56,1.12500
72,64,56,64,0.98438
72,64,56,72,0.87500
72,64,56,84,0.75000
72,64,56,86,0.73256
72,64,56,96,0.65625
72,64,56,100,0.63000
72,64,64,24,3.00000
72,64,64,28,2.57143
72,64,64,32,2.25000
72,64,64,40,1.80000
72,64,64,44,1.63636
72,64,64,48,1.50000
72,64,64,56,1.28571
72,64,64,64,1.12500
72,64,64,72,1.00000
72,64,64,84,0.85714
72,64,64,86,0.83721
72,64,64,96,0.75000
72,64,64,100,0.72000
72,64,72,24,3.37500
72,64,72,28,2.89286
72,64,72,32,2.53125
72,64,72,40,2.02500
72,64,72,44,1.84091
72,64,72,48,1.68750
72,64,72,56,1.44643
72,64,72,64,1.26563
72,64,72,72,1.12500
72,64,72,84,0.96429
72,64,72,86,0.94186
72,64,72,96,0.84375
72,64,72,100,0.81000
72,64,84,24,3.93750
72,64,84,28,3.37500
72,64,84,32,2.95313
72,64,84,40,2.36250
72,64,84,44,2.14773
72,64,84,48,1.96875
72,64,84,56,1.68750
72,64,84,64,1.47656
72,64,84,72,1.31250
72,64,84,84,1.12500
72,64,84,86,1.09884
72,64,84,96,0.98438
72,64,84,100,0.94500
72,64,86,24,4.03125
72,64,86,28,3.45536
72,64,86,32,3.02344
72,64,86,40,2.41875
72,64,86,44,2.19886
72,64,86,48,2.01563
72,64,86,56,1.72768
72,64,86,64,1.51172
72,64,86,72,1.34375
72,64,86,84,1.15179
72,64,86,86,1.12500
72,64,86,96,1.00781
72,64,86,100,0.96750
72,64,96,24,4.50000
72,64,96,28,3.85714
72,64,96,32,3.37500
72,64,96,40,2.70000
72,64,96,44,2.45455
72,64,96,48,2.25000
72,64,96,56,1.92857
72,64,96,64,1.68750
72,64,96,72,1.50000
72,64,96,84,1.28571
72,64,96,86,1.25581
72,64,96,96,1.12500
72,64,96,100,1.08000
72,64,100,24,4.68750
72,64,100,28,4.01786
72,64,100,32,3.51563
72,64,100,40,2.81250
72,64,100,44,2.55682
72,64,100,48,2.34375
72,64,100,56,2.00893
72,64,100,64,1.75781
72,64,100,72,1.56250
72,64,100,84,1.33929
72,64,100,86,1.30814
72,64,100,96,1.17188
72,64,100,100,1.12500
72,72,24,24,1.00000
72,72,24,28,0.85714
72,72,24,32,0.75000
72,72,24,40,0.60000
72,72,24,44,0.54545
72,72,24,48,0.50000
72,72,24,56,0.42857
72,72,24,64,0.37500
72,72,24,72,0.33333
72,72,24,84,0.28571
72,72,24,86,0.27907
72,72,24,96,0.25000
72,72,24,100,0.24000
72,72,28,24,1.16667
72,72,28,28,1.00000
72,72,28,32,0.87500
72,72,28,40,0.70000
72,72,28,44,0.63636
72,72,28,48,0.58333
72,72,28,56,0.50000
72,72,28,64,0.43750
72,72,28,72,0.38889
